price,flooring,water_availability_hours,available_units,towers,locality_rank,locality_rating,locality_review_count,environment_rating,commuting_rating,places_of_interest_rating,rera_id,electricity_availability_hours,construction,ownership,authority_approval,bed,bath,parking,area,flat_on_floor,total_floor,lift,balcony,lattitude,longitude,project_in_acres,project_age_months,builder,project_name,furnish,city,location,property_type,status,extra_rooms,facing,seller,overlooking,bath_bed_ratio,bed_area_ratio,bed_bath_ratio,bed_balcony_ratio,project_density,compactness_ratio,floor_ratio,remaining_floors,area_per_bedroom,area_per_bathroom,area_per_balcony,area_per_parking,balcony_to_bed_ratio,parking_to_bed_ratio,lift_to_total_floor_ratio,distance_to_center_km,education_mean_km,education_min_km,education_within_2km,transport_mean_km,transport_min_km,transport_within_2km,shopping_centre_mean_km,shopping_centre_min_km,shopping_centre_within_2km,commercial_hub_mean_km,commercial_hub_min_km,commercial_hub_within_2km,hospital_within_2km,tourist_within_2km,overall_min_mean_km,overall_avg_mean_km,overall_min_min_km,overall_avg_min_km,total_within_2km,assigned_amenities_score,amenities_count
₹2.0 cr,vitrified,24.0,121.0,1.0,46.0,4.2,414.0,4.1,4.0,4.6,p51800045731,no/rare powercut,under construction,freehold,city municipal corporation,2.0,2.0,1.0,727.0,11.0,22.0,4.0,1.0,19.1327200554249,72.8256623968503,,22.0,paranjape schemes construction ltd.,paranjape aspire,unfurnished,mumbai,andheri west,new property,under construction,none of these,east,realestateagent,"garden/park, main road, pool",1.0,0.002751031636863824,1.0,2.0,,,0.5,11.0,363.5,363.5,727.0,727.0,0.5,0.5,0.18181818181818182,17.950816825046427,1.7399999999999998,0.8,3,1.9,0.9,1,0.82,0.6,5,1.0,0.9,2,0,4,0.82,1.307,0.6,0.8200000000000001,15,53.0,8
₹8.69 cr,"ceramic tiles, marble, vitrified",24.0,379.0,3.0,4.0,4.1,125.0,4.0,4.1,4.3,p51900031916,no/rare powercut,under construction,freehold,municipal corporation of greater mumbai,3.0,3.0,2.0,1151.0,19.0,77.0,10.0,1.0,19.0036486667054,72.8175254882335,14.0,36.0,birla estates,birla niyaara,semi-furnished,mumbai,worli,new property,under construction,study,east,realestateagent,"garden/park, pool",1.0,0.0026064291920069507,1.0,3.0,27.071428571428573,82.21428571428571,0.24675324675324675,58.0,383.6666666666667,383.6666666666667,1151.0,575.5,0.3333333333333333,0.6666666666666666,0.12987012987012986,3.616488797216756,1.0,0.6,2,1.75,1.6,2,1.46,0.4,4,21.7,21.7,0,1,0,1.0,5.402,0.4,5.08,9,100.0,13
₹2.55 cr,"ceramic tiles, granite, marble, marbonite, mosaic, normal tiles/kotah stone, vitrified, wooden",24.0,,,,4.0,256.0,4.1,3.9,4.1,p51800050953,no/rare powercut,under construction,freehold,municipal corporation of greater mumbai,3.0,3.0,1.0,1007.0,12.0,17.0,3.0,1.0,19.17495346069336,72.94309997558594,,,nan,nan,unfurnished,mumbai,mulund west,new property,under construction,puja,east,realestateagent,"garden/park, main road",1.0,0.0029791459781529296,1.0,3.0,,,0.7058823529411765,5.0,335.6666666666667,335.6666666666667,1007.0,1007.0,0.3333333333333333,0.3333333333333333,0.17647058823529413,26.57283560664658,,,0,,,0,,,0,,,0,0,0,,,,,0,,1
₹1.42 cr,vitrified,24.0,959.0,5.0,21.0,4.5,38.0,4.6,4.3,4.6,,no/rare powercut,under construction,freehold,thane municipal corporation,2.0,2.0,1.0,668.0,14.0,33.0,3.0,,19.220268,72.977743,5.0,92.0,kalpataru ltd.,kalpataru paramount,unfurnished,thane,kapurbawdi,new property,under construction,none of these,north - west,realestateagent,"garden/park, main road",1.0,0.0029940119760479044,1.0,,191.8,133.6,0.42424242424242425,19.0,334.0,334.0,,668.0,,0.5,0.09090909090909091,0.697436666835099,0.82,0.4,5,3.3,3.3,0,0.9400000000000001,0.1,4,,,0,0,0,0.82,1.6866666666666668,0.1,1.2666666666666666,9,99.0,14
₹8.41 cr,vitrified,24.0,,,126.0,4.1,381.0,4.1,4.1,4.2,p51800048862,no/rare powercut,under construction,freehold,municipal corporation of greater mumbai,4.0,5.0,3.0,2195.0,12.0,15.0,3.0,1.0,19.1154908,72.8726952,,,lodha group,lodha acenza,unfurnished,mumbai,andheri east,new property,under construction,servant,west,realestateagent,,1.25,0.0018223234624145787,0.8,4.0,,,0.8,3.0,548.75,439.0,2195.0,731.6666666666666,0.25,0.75,0.2,17.2788376563426,66.35,11.2,0,,,0,6.9399999999999995,1.9,1,3.7600000000000002,0.8,4,2,0,1.4333333333333333,19.620833333333334,0.7,3.65,7,,1
₹2.24 cr,"marble, marbonite",24.0,1401.0,5.0,239.0,4.1,112.0,4.1,4.0,4.2,51800014063,no/rare powercut,under construction,freehold,municipal corporation of greater mumbai,2.0,2.0,1.0,933.0,21.0,51.0,8.0,1.0,19.180237,72.8554149,3.0,165.0,omkar realtors,omkar alta monte,unfurnished,mumbai,malad east,new property,under construction,store,east,realestateagent,"garden/park, main road, pool",1.0,0.0021436227224008574,1.0,2.0,467.0,311.0,0.4117647058823529,30.0,466.5,466.5,933.0,933.0,0.5,0.5,0.1568627450980392,23.65015647135812,1.9333333333333333,0.9,2,,,0,1.1,0.6,5,2.6399999999999997,0.8,2,3,2,0.9,1.8546666666666667,0.6,0.82,14,60.0,8
₹3.25 cr,vitrified,24.0,,,46.0,4.2,3.0,4.3,3.9,4.6,,no/rare powercut,less than 5 years,leasehold,,3.0,3.0,1.0,912.0,13.0,13.0,2.0,,19.1279516,72.8355023,,,nan,bhavesha apartment,unfurnished,mumbai,azad nagar andheri west,resale,ready to move,none of these,east,realestateagent,"garden/park, main road, pool",1.0,0.003289473684210526,1.0,,,,1.0,0.0,304.0,304.0,,912.0,,0.3333333333333333,0.15384615384615385,17.55343363350829,1.7399999999999998,0.8,3,1.9,0.9,1,0.82,0.6,5,1.0,0.9,2,0,4,0.82,1.307,0.6,0.8200000000000001,15,,1
₹3.20 cr,"ceramic tiles, marble",24.0,209.0,4.0,127.0,3.6,3.0,3.8,3.8,3.3,,no/rare powercut,less than 5 years,co-operative society,municipal corporation of greater mumbai,2.0,2.0,1.0,850.0,25.0,45.0,4.0,2.0,19.1562110822264,72.8758090633208,1.0,176.0,lodha group,lodha fiorenza,furnished,mumbai,cama industrial estate,resale,ready to move,store,east,realestateagent,"garden/park, main road",1.0,0.002352941176470588,1.0,1.0,209.0,850.0,0.5555555555555556,20.0,425.0,425.0,425.0,850.0,1.0,0.5,0.08888888888888889,21.632969992676802,5.050000000000001,4.7,0,,,0,4.25,0.8,1,4.0600000000000005,2.4,0,1,0,0.8,3.5400000000000005,0.8,2.1750000000000003,2,112.0,16
₹35.0 cr,,,,,,4.3,23.0,4.3,4.1,4.4,,,under construction,freehold,,5.0,6.0,,4300.0,29.0,40.0,,2.0,19.0095422940858,72.8160238823464,,,nan,nan,unfurnished,mumbai,worli sea face,new property,under construction,"puja, study, store, servant",east,realestateagent,garden/park,1.2,0.0011627906976744186,0.8333333333333334,2.5,,,0.725,11.0,860.0,716.6666666666666,2150.0,,0.4,,,4.228800509775695,,,0,,,0,,,0,,,0,0,0,,,,,0,,1
₹6.28 cr,"granite, marble, wooden",24.0,213.0,3.0,1.0,4.3,109.0,4.4,4.2,4.3,,no/rare powercut,under construction,freehold,thane municipal corporation,4.0,4.0,2.0,1700.0,10.0,32.0,5.0,1.0,19.2577957544321,72.9839623718896,3.0,36.0,hiranandani group,hiranandani lake enclave,semi-furnished,thane,hiranandani estate,resale,under construction,puja,north - east,realestateagent,garden/park,1.0,0.002352941176470588,1.0,4.0,71.0,566.6666666666666,0.3125,22.0,425.0,425.0,1700.0,850.0,0.25,0.5,0.15625,4.916900050432296,0.9199999999999999,0.2,4,,,0,0.43333333333333335,0.2,3,,,0,0,0,0.43333333333333335,0.6766666666666666,0.2,0.2,7,348.0,49
₹4.11 cr,"vitrified, marble",,1296.0,7.0,126.0,4.1,381.0,4.1,4.1,4.2,,,5 to 10 years,freehold,,3.0,2.0,,987.0,1.0,27.0,,2.0,19.1154908,72.8726952,8.0,232.0,oberoi realty ltd.,oberoi splendor,unfurnished,mumbai,andheri east,resale,ready to move,puja,east,realestateagent,garden/park,0.6666666666666666,0.00303951367781155,1.5,1.5,162.0,123.375,0.037037037037037035,26.0,329.0,493.5,493.5,,0.6666666666666666,,,17.2788376563426,66.35,11.2,0,,,0,6.9399999999999995,1.9,1,3.7600000000000002,0.8,4,2,0,1.4333333333333333,19.620833333333334,0.7,3.65,7,207.0,30
₹3.30 cr,vitrified,,,,,4.0,292.0,3.8,3.9,4.3,,,new construction,freehold,municipal corporation of greater mumbai,3.0,3.0,,1050.0,,,,1.0,19.056371688842773,72.89585876464844,,,nan,nan,unfurnished,mumbai,chembur,new property,ready to move,puja,north,realestateagent,main road,1.0,0.002857142857142857,1.0,3.0,,,,,350.0,350.0,1050.0,,0.3333333333333333,,,13.047936573518468,,,0,,,0,,,0,,,0,0,0,,,,,0,,1
₹55.0 cr,marble,24.0,64.0,1.0,36.0,4.3,51.0,4.6,4.0,4.3,,no/rare powercut,less than 5 years,freehold,,5.0,6.0,4.0,5000.0,4.0,20.0,5.0,4.0,19.0626802993452,72.8650539233055,2.0,168.0,sunteck realty ltd.,signature island,semi-furnished,mumbai,bandra kurla complex,resale,ready to move,"puja, study, store, servant",south,realestateagent,"garden/park, main road, pool",1.2,0.001,0.8333333333333334,1.25,32.0,2500.0,0.2,16.0,1000.0,833.3333333333334,1250.0,1250.0,0.8,0.8,0.25,11.64712173301688,0.7,0.6,4,3.5,1.3,1,3.6,3.6,0,2.18,0.9,3,0,0,0.7,2.495,0.6,1.6,8,234.0,34
₹4.85 cr,,,144.0,4.0,46.0,4.2,414.0,4.1,4.0,4.6,,,15 to 20 years,,,3.0,3.0,,1500.0,20.0,24.0,,1.0,19.15038469,72.82855247,2.0,239.0,samarth development corporation,samarth aangan,unfurnished,mumbai,andheri west,resale,ready to move,puja,east,realestateagent,"garden/park, main road",1.0,0.002,1.0,3.0,72.0,750.0,0.8333333333333334,4.0,500.0,500.0,1500.0,,0.3333333333333333,,,19.935232869932435,1.7399999999999998,0.8,3,1.9,0.9,1,0.82,0.6,5,1.0,0.9,2,0,4,0.82,1.307,0.6,0.8200000000000001,15,173.0,26
₹6.45 cr,"marble, vitrified",24.0,250.0,4.0,92.0,4.2,217.0,4.4,4.0,4.4,,no/rare powercut,under construction,freehold,municipal corporation of greater mumbai,3.0,3.0,2.0,1140.0,15.0,20.0,4.0,3.0,19.1196773,72.9050809,250.0,15.0,hiranandani group,hiranandani empress hill,semi-furnished,mumbai,powai,new property,under construction,none of these,north - east,realestateagent,"garden/park, main road",1.0,0.002631578947368421,1.0,1.0,1.0,4.56,0.75,5.0,380.0,380.0,380.0,570.0,1.0,0.6666666666666666,0.2,19.244875433887174,54.14000000000001,0.3,3,2.6,2.6,0,0.6,0.4,3,1.25,1.0,2,0,2,0.6,11.938000000000002,0.3,1.02,10,74.0,10
₹1.16 cr,vitrified,24.0,133.0,3.0,131.0,3.9,95.0,3.9,3.8,4.1,,no/rare powercut,under construction,freehold,city municipal corporation,1.0,1.0,,431.0,8.0,15.0,5.0,,19.1104892624542,72.899191014387,1.0,31.0,crescent shelters llp,crescent silverwoods,unfurnished,mumbai,chandivali,new property,under construction,none of these,south - east,realestateagent,,1.0,0.002320185614849188,1.0,,133.0,431.0,0.5333333333333333,7.0,431.0,431.0,,,,,0.3333333333333333,18.050430063219974,3.6,3.2,0,,,0,1.4000000000000001,0.2,2,3.8,3.8,0,0,0,1.4000000000000001,2.9333333333333336,0.2,2.4,2,210.0,29
₹90.0 lac,"granite, vitrified",24.0,,,4.0,4.0,115.0,4.0,3.9,4.0,p51700022250,no/rare powercut,under construction,freehold,thane municipal corporation,2.0,2.0,1.0,530.0,15.0,20.0,4.0,1.0,19.215865938964,72.9914374146644,10.0,65.0,lodha group,lodha crown,semi-furnished,thane,majiwada,new property,under construction,store,north - east,realestateagent,garden/park,1.0,0.0037735849056603774,1.0,2.0,,53.0,0.75,5.0,265.0,265.0,530.0,530.0,0.5,0.5,0.2,1.4780681975121663,1.92,0.2,3,0.0001,0.0001,1,1.8,1.8,1,,,0,0,0,0.0001,1.2400333333333333,0.0001,0.6667000000000001,5,31.0,4
₹65.0 lac,"ceramic tiles, vitrified",24.0,194.0,4.0,186.0,3.9,289.0,3.9,3.9,4.0,,no/rare powercut,under construction,co-operative society,,1.0,2.0,1.0,262.0,7.0,33.0,2.0,1.0,19.2050017,72.8692711,20.0,92.0,uk realty,uk luxecity,unfurnished,mumbai,kandivali east,new property,under construction,none of these,east,realestateagent,"garden/park, main road",2.0,0.003816793893129771,0.5,1.0,9.7,13.1,0.21212121212121213,26.0,262.0,131.0,262.0,262.0,1.0,1.0,0.06060606060606061,26.65656310424737,2.55,0.5,1,2.45,1.8,1,1.7600000000000002,1.0,3,4.0,3.4,0,0,0,1.7600000000000002,2.69,0.5,1.6749999999999998,5,72.0,11
₹1.35 cr,vitrified,24.0,144.0,27.0,239.0,0.0,0.0,,,,,no/rare powercut,5 to 10 years,co-operative society,city municipal corporation,1.0,1.0,,445.0,7.0,20.0,3.0,2.0,19.178033,72.877398,39.0266,196.0,k raheja corp,raheja heights,unfurnished,mumbai,sankalp colony,resale,ready to move,store,east,realestateagent,garden/park,1.0,0.0022471910112359553,1.0,0.5,3.6897910655809114,11.402479334607678,0.35,13.0,445.0,445.0,222.5,,2.0,,0.15,23.992154141867026,1.9333333333333333,0.9,2,,,0,1.1,0.6,5,2.6399999999999997,0.8,2,3,2,0.9,1.8546666666666667,0.6,0.82,14,6.0,1
₹89.0 lac,vitrified,24.0,,,,3.9,6.0,4.0,3.6,4.0,,no/rare powercut,new construction,freehold,,2.0,2.0,1.0,690.0,,,2.0,2.0,18.97081756591797,73.0237045288086,,,nan,nan,unfurnished,navi mumbai,sector 19b ulwe,resale,ready to move,,north - east,realestateagent,main road,1.0,0.002898550724637681,1.0,1.0,,,,,345.0,345.0,345.0,690.0,1.0,0.5,,6.925331920106775,,,0,,,0,,,0,,,0,0,0,,,,,0,,1
₹7.0 cr,"marble, marbonite, vitrified",24.0,10.0,1.0,102.0,4.0,292.0,3.8,3.9,4.3,,no/rare powercut,new construction,freehold,municipal corporation of greater mumbai,4.0,4.0,3.0,1630.0,7.0,15.0,3.0,2.0,19.0459181155422,72.8975231581492,,,shree krishna group,amrita prive,semi-furnished,mumbai,chembur,resale,ready to move,study,north,realestateagent,"garden/park, main road",1.0,0.00245398773006135,1.0,2.0,,,0.4666666666666667,8.0,407.5,407.5,815.0,543.3333333333334,0.5,0.75,0.2,12.369271988327576,2.25,1.3,3,,,0,5.033333333333333,2.7,0,7.26,1.5,1,0,2,1.5,4.010833333333333,1.3,1.75,6,,1
₹3.0 cr,,,,,,4.1,155.0,4.0,3.9,4.3,,,new construction,freehold,,2.0,2.0,,700.0,4.0,8.0,,1.0,19.0812559812257,72.8376604906028,,,nan,nan,unfurnished,mumbai,santacruz west,resale,ready to move,"puja, servant",north,realestateagent,main road,1.0,0.002857142857142857,1.0,2.0,,,0.5,4.0,350.0,350.0,700.0,,0.5,,,12.501680575122329,,,0,,,0,,,0,,,0,0,0,,,,,0,,1
₹6.95 cr,vitrified,24.0,30.0,1.0,102.0,4.0,292.0,3.8,3.9,4.3,1,no/rare powercut,new construction,freehold,municipal corporation of greater mumbai,4.0,4.0,2.0,1610.0,16.0,19.0,4.0,2.0,19.0459181155422,72.8975231581492,1.0,131.0,supreme universal,supreme epitome,unfurnished,mumbai,chembur,new property,ready to move,store,east,realestateagent,garden/park,1.0,0.002484472049689441,1.0,2.0,30.0,1610.0,0.8421052631578947,3.0,402.5,402.5,805.0,805.0,0.5,0.5,0.21052631578947367,12.369271988327576,2.25,1.3,3,,,0,5.033333333333333,2.7,0,7.26,1.5,1,0,2,1.5,4.010833333333333,1.3,1.75,6,172.0,26
₹3.20 cr,marble,24.0,292.0,3.0,46.0,4.2,414.0,4.1,4.0,4.6,,no/rare powercut,new construction,freehold,,3.0,2.0,2.0,805.0,13.0,16.0,2.0,,19.1327200554249,72.8256623968503,2.7182,36.0,platinum corp,platinum life,semi-furnished,mumbai,andheri west,resale,ready to move,none of these,east,realestateagent,garden/park,0.6666666666666666,0.0037267080745341614,1.5,,107.42403060849091,296.151865204915,0.8125,3.0,268.3333333333333,402.5,,402.5,,0.6666666666666666,0.125,17.950816825046427,1.7399999999999998,0.8,3,1.9,0.9,1,0.82,0.6,5,1.0,0.9,2,0,4,0.82,1.307,0.6,0.8200000000000001,15,65.0,9
₹4.25 cr,vitrified,24.0,,,135.0,4.0,27.0,3.9,4.0,4.2,,no/rare powercut,new construction,co-operative society,municipal corporation of greater mumbai,3.0,3.0,2.0,1218.0,7.0,17.0,2.0,,19.07907,72.907976,,,nan,aaradhya one earth,unfurnished,mumbai,pant nagar,new property,ready to move,none of these,north,realestateagent,main road,1.0,0.0024630541871921183,1.0,,,,0.4117647058823529,10.0,406.0,406.0,,609.0,,0.6666666666666666,0.11764705882352941,15.769841133126222,3.88,0.6,3,3.35,0.8,1,0.4666666666666666,0.2,3,7.925,3.1,0,2,0,0.4666666666666666,3.2343333333333333,0.2,1.04,9,,1
₹2.99 cr,"vitrified, wooden",24.0,,,,4.1,3.0,4.5,3.6,4.1,,no/rare powercut,new construction,freehold,,2.0,3.0,1.0,720.0,6.0,6.0,1.0,,19.102428436279297,72.8488540649414,,,nan,nan,semi-furnished,mumbai,vile parle,resale,ready to move,,west,person,main road,1.5,0.002777777777777778,0.6666666666666666,,,,1.0,0.0,360.0,240.0,,720.0,,0.5,0.16666666666666666,15.078505996740166,,,0,,,0,,,0,,,0,0,0,,,,,0,,1
₹5.35 cr,vitrified,24.0,,5.0,155.0,4.0,256.0,4.1,3.9,4.1,,no/rare powercut,new construction,freehold,,4.0,4.0,36.0,1518.0,20.0,32.0,5.0,1.0,19.1749536837097,72.943103519999,12.0,,piramal realty,piramal revanta,unfurnished,mumbai,mulund west,resale,ready to move,"puja, study, store, servant",west,person,"garden/park, main road, pool",1.0,0.002635046113306983,1.0,4.0,,126.5,0.625,12.0,379.5,379.5,1518.0,42.166666666666664,0.25,9.0,0.15625,26.57305332219651,4.0,1.0,2,5.375025,0.0001,2,2.26002,0.0001,4,5.819999999999999,1.5,2,0,0,2.26002,4.3637612500000005,0.0001,0.62505,10,59.0,8
₹62.0 lac,vitrified,24.0,,,17.0,3.8,141.0,3.7,3.8,3.9,p52000033391,no/rare powercut,under construction,freehold,navi mumbai municipal corporation,1.0,2.0,1.0,435.0,10.0,14.0,2.0,3.0,18.9894007,73.1175162,,,millennium group,millennium flora,unfurnished,navi mumbai,panvel,new property,under construction,store,north - east,realestateagent,"garden/park, main road, pool",2.0,0.0022988505747126436,0.5,0.3333333333333333,,,0.7142857142857143,4.0,435.0,217.5,145.0,435.0,3.0,1.0,0.14285714285714285,11.34036517283533,1.54,1.1,5,0.45,0.4,2,2.96,0.4,3,16.849999999999998,7.8,0,1,0,0.45,4.619999999999999,0.4,2.2,11,,1
₹1.85 cr,vitrified,24.0,,2.0,92.0,3.9,95.0,3.9,3.8,4.1,a51800041973,no/rare powercut,5 to 10 years,co-operative society,municipal corporation of greater mumbai,2.0,2.0,1.0,750.0,7.0,15.0,2.0,,19.1121433333333,72.90314,1.0,342.0,gundecha group,gundecha hills,unfurnished,mumbai,chandivali,resale,ready to move,none of these,east,realestateagent,garden/park,1.0,0.0026666666666666666,1.0,,,750.0,0.4666666666666667,8.0,375.0,375.0,,750.0,,0.5,0.13333333333333333,18.42567249479747,54.14000000000001,0.3,3,2.6,2.6,0,0.6,0.4,3,1.25,1.0,2,0,2,0.6,11.938000000000002,0.3,1.02,10,88.0,13
₹2.50 cr,"ceramic tiles, marble, mosaic, vitrified",24.0,,,,4.2,7.0,4.2,4.1,4.3,,no/rare powercut,10 to 15 years,freehold,,3.0,2.0,1.0,900.0,16.0,45.0,4.0,2.0,19.1762768410761,72.854752956029,,,nan,nan,semi-furnished,mumbai,upper govind nagar,resale,ready to move,store,north - east,realestateagent,garden/park,0.6666666666666666,0.0033333333333333335,1.5,1.5,,,0.35555555555555557,29.0,300.0,450.0,450.0,900.0,0.6666666666666666,0.3333333333333333,0.08888888888888889,23.204888513976208,,,0,,,0,,,0,,,0,0,0,,,,,0,,1
₹1.70 cr,"vitrified, wooden",24.0,552.0,8.0,3.0,4.0,115.0,4.0,3.9,4.0,,no/rare powercut,less than 5 years,co-operative society,thane municipal corporation,2.0,2.0,1.0,769.0,4.0,29.0,3.0,3.0,19.2083097363891,72.9724465271482,5.0,120.0,ashwin sheth group,sheth avalon,unfurnished,thane,majiwada,resale,ready to move,store,south -west,realestateagent,garden/park,1.0,0.002600780234070221,1.0,0.6666666666666666,110.4,153.8,0.13793103448275862,25.0,384.5,384.5,256.3333333333333,769.0,1.5,0.5,0.10344827586206896,0.8257795613937601,3.8,0.8,1,2.35,1.9,3,3.46,0.1,3,1.9,1.9,4,2,0,1.9,2.682,0.1,1.3199999999999998,13,89.0,12
₹82.0 lac,vitrified,24.0,,,15.0,0.0,0.0,,,,,no/rare powercut,5 to 10 years,freehold,thane municipal corporation,2.0,2.0,1.0,700.0,9.0,16.0,2.0,1.0,19.274941,72.961755,,,nan,cosmos springs,unfurnished,thane,bhawani nagar,resale,ready to move,none of these,north - east,realestateagent,"garden/park, main road",1.0,0.002857142857142857,1.0,2.0,,,0.5625,7.0,350.0,350.0,700.0,700.0,0.5,0.5,0.125,6.9750150793754875,1.48,0.3,4,0.4,0.3,2,0.6,0.6,1,1.0,1.0,1,0,0,0.4,0.87,0.3,0.55,8,,1
₹1.10 cr,"ceramic tiles, granite, marble, marbonite",24.0,,,8.0,4.3,20.0,4.4,4.4,4.3,,no/rare powercut,less than 5 years,co-operative society,,2.0,2.0,1.0,547.0,27.0,28.0,3.0,,19.2321621,72.9873688,40.0,114.0,lodha group,lodha amara,furnished,thane,kolshet,resale,ready to move,puja,east,realestateagent,"garden/park, main road, pool",1.0,0.003656307129798903,1.0,,,13.675,0.9642857142857143,1.0,273.5,273.5,,547.0,,0.5,0.10714285714285714,2.2698404022871217,2.1399999999999997,0.4,3,,,0,1.525,0.7,3,,,0,0,0,1.525,1.8324999999999998,0.4,0.55,6,282.0,40
₹7.75 cr,"marble, vitrified",24.0,434.0,3.0,46.0,4.2,414.0,4.1,4.0,4.6,,no/rare powercut,less than 5 years,freehold,municipal corporation of greater mumbai,4.0,4.0,2.0,1738.0,22.0,27.0,6.0,2.0,19.1373697481266,72.8257229439874,5.0,88.0,aditya real estates,runwal elegante,furnished,mumbai,andheri west,resale,ready to move,store,west,realestateagent,"garden/park, main road, pool",1.0,0.0023014959723820483,1.0,2.0,86.8,347.6,0.8148148148148148,5.0,434.5,434.5,869.0,869.0,0.5,0.5,0.2222222222222222,18.46619223240937,1.7399999999999998,0.8,3,1.9,0.9,1,0.82,0.6,5,1.0,0.9,2,0,4,0.82,1.307,0.6,0.8200000000000001,15,153.0,22
₹2.15 cr,vitrified,24.0,,,8.0,4.1,214.0,4.0,3.8,4.5,,no/rare powercut,15 to 20 years,leasehold,navi mumbai municipal corporation,3.0,3.0,1.0,890.0,1.0,7.0,2.0,1.0,19.1033695651723,73.0121586680414,,,nan,neelsidhi residency,unfurnished,navi mumbai,kopar khairane,resale,ready to move,puja,east,realestateagent,"garden/park, pool",1.0,0.0033707865168539327,1.0,3.0,,,0.14285714285714285,6.0,296.6666666666667,296.6666666666667,890.0,890.0,0.3333333333333333,0.3333333333333333,0.2857142857142857,7.868013327212428,0.8400000000000001,0.6,5,0.65,0.1,4,2.7199999999999998,1.1,2,0.9,0.4,4,0,0,0.65,1.2775,0.1,0.55,15,,1
₹2.30 cr,"vitrified, normal tiles/kotah stone",24.0,500.0,5.0,232.0,4.0,139.0,3.9,4.0,4.0,,no/rare powercut,less than 5 years,co-operative society,municipal corporation of greater mumbai,2.0,2.0,2.0,1000.0,22.0,22.0,2.0,1.0,19.140336,72.933281,11.0,199.0,mahindra lifespace developers ltd.,mahindra splendour,semi-furnished,mumbai,bhandup west,resale,ready to move,"puja, study, store, servant",north,realestateagent,"garden/park, main road, pool",1.0,0.002,1.0,2.0,45.45454545454545,90.9090909090909,1.0,0.0,500.0,500.0,1000.0,500.0,0.5,1.0,0.09090909090909091,22.78908542934603,5.1000000000000005,0.4,1,6.0,1.7,1,4.4,0.9,1,8.15,6.0,0,1,0,0.7,4.87,0.4,1.94,4,197.0,29
₹3.25 cr,vitrified,24.0,57.0,2.0,133.0,4.2,372.0,4.2,4.0,4.3,p51800045322,no/rare powercut,,freehold,municipal corporation of greater mumbai,3.0,3.0,1.0,981.0,16.0,21.0,2.0,,19.2335321,72.839198,,,navkar developers,navkar ipsit anand mangal,unfurnished,mumbai,borivali west,new property,ready to move,store,,realestateagent,,1.0,0.0030581039755351682,1.0,,,,0.7619047619047619,5.0,327.0,327.0,,981.0,,0.3333333333333333,0.09523809523809523,29.246856010677217,1.575,1.1,3,,,0,1.7000000000000002,1.1,3,3.3,3.3,0,1,1,1.3,1.9150000000000003,1.1,1.7,8,,1
₹1.55 cr,vitrified,24.0,228.0,2.0,232.0,4.0,139.0,3.9,4.0,4.0,a51800009957,no/rare powercut,10 to 15 years,freehold,,2.0,2.0,1.0,650.0,17.0,18.0,2.0,,19.153264,72.942632,2.0,216.0,parashar builder,lords nahur,unfurnished,mumbai,bhandup west,resale,ready to move,none of these,north,realestateagent,,1.0,0.003076923076923077,1.0,,114.0,325.0,0.9444444444444444,1.0,325.0,325.0,,650.0,,0.5,0.1111111111111111,24.53010580980342,5.1000000000000005,0.4,1,6.0,1.7,1,4.4,0.9,1,8.15,6.0,0,1,0,0.7,4.87,0.4,1.94,4,,1
₹8.25 cr,"vitrified, marble, granite",24.0,2000.0,1.0,4.0,4.1,125.0,4.0,4.1,4.3,,no/rare powercut,5 to 10 years,freehold,,4.0,5.0,3.0,1600.0,45.0,78.0,10.0,,19.004138,72.8270133,17.0,180.0,lodha group,lodha marquise,semi-furnished,mumbai,worli,resale,ready to move,"puja, store, servant",north - east,realestateagent,"garden/park, main road, pool",1.25,0.0025,0.8,,117.6470588235294,94.11764705882354,0.5769230769230769,33.0,400.0,320.0,,533.3333333333334,,0.75,0.1282051282051282,4.015311627124718,1.0,0.6,2,1.75,1.6,2,1.46,0.4,4,21.7,21.7,0,1,0,1.0,5.402,0.4,5.08,9,87.0,13
